时间,风机名,风速(m/s),功率(kW),发电机转速（rpm）,叶片角度(°),发电量（kWh）,备注
2015/5/7 14:20,A01,1.62,0,0,88.99,9550810,
2015/5/7 14:30,A01,0,0,-2.2,88.99,9550810,
2015/5/7 14:40,A01,0,0,0,88.99,9550810,
2015/5/7 14:50,A01,0,0,0,88.99,9550810,
2015/5/7 15:00,A01,0,0,0,88.99,9550810,
2015/5/7 15:10,A01,0,0,0,88.99,9550810,
2015/5/7 15:20,A01,2.16,0,-1.3,88.99,9550810,
2015/5/7 15:30,A01,1.26,0,0,88.99,9550810,
2015/5/7 15:40,A01,0.98,0,0,88.99,9550810,
2015/5/7 15:50,A01,0.98,0,0,88.99,9550810,此时间点无数据
2015/5/7 16:00,A01,1.99,0,-1.1,88.99,9550810,
2015/5/7 16:10,A01,2.24,0,-11.4,88.99,9550810,
2015/5/7 16:20,A01,0.95,0,0,88.99,9550810,
2015/5/7 16:30,A01,0.14,0,11.7,88.99,9550810,
2015/5/7 16:40,A01,0.7,0,0,88.99,9550810,
2015/5/7 16:50,A01,1.85,0,-1.1,88.99,9550810,
2015/5/7 17:00,A01,1.48,0,0,88.99,9550810,
2015/5/7 17:10,A01,2.69,0,0,88.99,9550810,
2015/5/7 17:20,A01,1.68,0,0,88.99,9550810,
2015/5/7 17:30,A01,0,0,0,88.99,9550810,
2015/5/7 17:40,A01,0,0,0,88.99,9550810,
2015/5/7 17:50,A01,0,0,-1.6,88.99,9550810,
2015/5/7 18:00,A01,2.38,0,0,88.99,9550810,
2015/5/7 18:10,A01,1.79,0,0,88.99,9550810,
2015/5/7 18:20,A01,0,0,0.2,88.99,9550810,
2015/5/7 18:30,A01,0,0,0,88.99,9550810,
2015/5/7 18:40,A01,0,0,0,88.99,9550810,
2015/5/7 18:50,A01,0,0,0,88.99,9550810,
2015/5/7 19:00,A01,0,0,0,88.99,9550810,
2015/5/7 19:10,A01,0,0,0,88.99,9550810,
2015/5/7 19:20,A01,0,0,0,88.99,9550810,
2015/5/7 19:30,A01,1.48,0,0,88.99,9550810,
2015/5/7 19:40,A01,0,0,0,88.99,9550810,
2015/5/7 19:50,A01,0,0,0,88.99,9550810,
2015/5/7 20:00,A01,0,0,0,88.99,9550810,
2015/5/7 20:10,A01,0,0,0,88.99,9550810,
2015/5/7 20:20,A01,0,0,0,88.99,9550810,
2015/5/7 20:30,A01,1.04,0,0,88.99,9550810,
2015/5/7 20:40,A01,2.13,0,0,88.99,9550810,
2015/5/7 20:50,A01,2.13,0,0,88.99,9550810,此时间点无数据
2015/5/7 21:00,A01,2.13,0,0,88.99,9550810,此时间点无数据
2015/5/7 21:10,A01,2.41,0,0,88.99,9550810,
2015/5/7 21:20,A01,3.94,0,5.1,88.99,9550810,
2015/5/7 21:30,A01,3.44,0,0,88.99,9550810,
2015/5/7 21:40,A01,3.47,61.8,1049.9,0.02,9550821,
2015/5/7 21:50,A01,3.3,75,1049.7,0.02,9550832,
2015/5/7 22:00,A01,4.31,116.4,1049.7,0.02,9550848,
2015/5/7 22:10,A01,4.17,120.6,1049.4,0.02,9550871,
2015/5/7 22:20,A01,4.42,109.2,1049.9,0.02,9550891,
2015/5/7 22:30,A01,3.83,101.4,1049.2,0.02,9550908,
2015/5/7 22:40,A01,3.69,65.4,1049.7,0.02,9550923,
2015/5/7 22:50,A01,3.02,31.8,1050.1,0.02,9550928,
2015/5/7 23:00,A01,4.47,81.60001,1050.7,0.02,9550939,
2015/5/7 23:10,A01,3.72,99,1049.9,0.02,9550952,
2015/5/7 23:20,A01,3.52,98.4,1049.9,0.02,9550971,
2015/5/7 23:30,A01,4.22,127.8,1049.6,0.02,9550987,
2015/5/7 23:40,A01,4.08,106.2,1050.3,0.02,9551004,
2015/5/7 23:50,A01,3.66,96.60001,1050.3,0.02,9551024,
2015/5/8 0:00,A01,4.06,91.8,1050.3,0.02,9551043,
2015/5/8 0:10,A01,3.72,88.2,1049.2,0.02,9551059,
2015/5/8 0:20,A01,4.36,157.2,1102.5,0.02,9551080,
2015/5/8 0:30,A01,3.92,141,1063.5,0.02,9551105,
2015/5/8 0:40,A01,4.45,148.8,1083.3,0.02,9551132,
2015/5/8 0:50,A01,4.19,151.8,1091.1,0.02,9551157,
2015/5/8 1:00,A01,4.47,130.2,1050.3,0.02,9551183,
2015/5/8 1:10,A01,4.73,208.8,1211.4,0.02,9551209,
2015/5/8 1:20,A01,4.87,204,1201.7,0.02,9551241,
2015/5/8 1:30,A01,4.47,222,1234.3,0.02,9551277,
2015/5/8 1:40,A01,5.23,216.6,1225.5,0.02,9551311,
2015/5/8 1:50,A01,5.54,219,1229.6,0.02,9551347,
2015/5/8 2:00,A01,5.34,252,1289.1,0.02,9551390,
2015/5/8 2:10,A01,6.32,331.2,1410.8,0.02,9551438,
2015/5/8 2:20,A01,6.79,433.2,1543.4,0.02,9551508,
2015/5/8 2:30,A01,5.87,408,1507,0.02,9551579,
2015/5/8 2:40,A01,6.12,384,1483.7,0.02,9551646,
2015/5/8 2:50,A01,7.35,462.6,1574.9,0.02,9551715,
2015/5/8 3:00,A01,6.79,670.2,1782,0.02,9551810,
2015/5/8 3:10,A01,7.88,642,1756.3,0.02,9551924,
2015/5/8 3:20,A01,8.05,641.4,1754.9,0.02,9552031,
2015/5/8 3:30,A01,8.05,641.4,1754.9,0.02,9552031,此时间点无数据
2015/5/8 3:40,A01,7.44,563.4,1680.9,0.02,9552228,
2015/5/8 3:50,A01,7.91,600,1717.5,0.02,9552325,
2015/5/8 4:00,A01,7.27,585,1701,0.02,9552424,
2015/5/8 4:10,A01,7.16,504,1621.4,0.02,9552512,
2015/5/8 4:20,A01,6.93,489.6,1604.4,0.02,9552592,
2015/5/8 4:30,A01,7.35,542.4,1662.8,0.02,9552681,
2015/5/8 4:40,A01,8.47,702.6,1807.8,0.02,9552796,
2015/5/8 4:50,A01,7.77,574.2,1691.9,0.02,9552891,
2015/5/8 5:00,A01,7.77,574.2,1691.9,0.02,9552891,此时间点无数据
2015/5/8 5:10,A01,7.77,574.2,1691.9,0.02,9552891,此时间点无数据
2015/5/8 5:20,A01,8.53,895.8,1810.9,0.02,9553311,
2015/5/8 5:30,A01,7.66,763.8,1809.8,0.02,9553461,
2015/5/8 5:40,A01,9,970.2,1809.8,0.02,9553602,
2015/5/8 5:50,A01,10.84,1239,1810,0.02,9553785,
2015/5/8 6:00,A01,11.26,1343.4,1805.2,0.03,9554011,
2015/5/8 6:10,A01,12.02,1601.4,1805.2,0.37,9554261,
2015/5/8 6:20,A01,12.21,1600.8,1804,2.61,9554526,
2015/5/8 6:30,A01,11.74,1605,1809.6,1.95,9554785,
2015/5/8 6:40,A01,12.47,1599,1815.1,3.57,9555052,
2015/5/8 6:50,A01,12.05,1600.8,1813.7,2.98,9555314,
2015/5/8 7:00,A01,13.19,1593.6,1803,5.72,9555579,
2015/5/8 7:10,A01,11.96,1600.2,1798.5,2.49,9555844,
2015/5/8 7:20,A01,11.85,1597.2,1813.5,2.58,9556103,
2015/5/8 7:30,A01,12.3,1598.4,1806.2,2.88,9556364,
2015/5/8 7:40,A01,12.58,1597.2,1808.3,4.22,9556631,
2015/5/8 7:50,A01,12.52,1595.4,1800.8,3.62,9556897,
2015/5/8 8:00,A01,11.91,1594.8,1803.6,2.65,9557163,
2015/5/8 8:10,A01,12.47,1599,1810.7,5.03,9557430,
2015/5/8 8:20,A01,12.72,1598.4,1813.7,4.42,9557696,
2015/5/8 8:30,A01,11.68,1585.8,1804.7,0.09,9557961,
2015/5/8 8:40,A01,13.05,1592.4,1810.5,5.2,9558228,
2015/5/8 8:50,A01,13.81,1592.4,1807.8,5.62,9558493,
2015/5/8 9:00,A01,13.19,1595.4,1815.3,6.72,9558759,
2015/5/8 9:10,A01,13.64,1601.4,1814.4,6.61,9559026,
2015/5/8 9:20,A01,12.49,1595.4,1812,7.43,9559293,
2015/5/8 9:30,A01,12.91,1606.8,1822.8,6.42,9559559,
2015/5/8 9:40,A01,13.58,1593.6,1806.9,11.59,9559825,
2015/5/8 9:50,A01,11.43,1596,1781.3,2.98,9560092,
2015/5/8 10:00,A01,13.36,1600.2,1808.3,9.07,9560359,
2015/5/8 10:10,A01,13.36,1600.2,1808.3,9.07,9560359,此时间点无数据
2015/5/8 10:20,A01,13.95,1597.8,1807.4,7.93,9560891,
2015/5/8 10:30,A01,14.42,1596,1811.3,8.92,9561158,
2015/5/8 10:40,A01,14.42,1596,1811.3,8.92,9561158,此时间点无数据
2015/5/8 10:50,A01,14.53,1593.6,1804.9,9.27,9561690,
2015/5/8 11:00,A01,13.72,1600.8,1809.4,8.34,9561957,
2015/5/8 11:10,A01,12.97,1603.2,1811.1,7.08,9562224,
2015/5/8 11:20,A01,12.52,1608,1814.9,0.73,9562488,
2015/5/8 11:30,A01,12.69,1602.6,1823.4,8.95,9562754,
2015/5/8 11:40,A01,13.64,1596,1812.4,10.38,9563020,
2015/5/8 11:50,A01,11.12,1602.6,1810.4,7.34,9563287,
2015/5/8 12:00,A01,12.63,1599,1808.9,7.04,9563553,
2015/5/8 12:10,A01,13.61,1598.4,1807.1,8.39,9563820,
2015/5/8 12:20,A01,12.88,1599.6,1812,8.47,9564086,
2015/5/8 12:30,A01,14.09,1600.8,1818.6,9.73,9564352,
2015/5/8 12:40,A01,14.09,1597.8,1809.6,8.81,9564619,
2015/5/8 12:50,A01,14.09,1597.8,1809.6,8.81,9564619,此时间点无数据
2015/5/8 13:00,A01,14.09,1597.8,1809.6,8.81,9564619,此时间点无数据
2015/5/8 13:10,A01,12.16,1523.4,1679.6,5.34,9565408,
2015/5/8 13:20,A01,14.23,1603.2,1821.7,9.83,9565673,
2015/5/8 13:30,A01,11.79,1613.4,1796.1,7.18,9565939,
2015/5/8 13:40,A01,15.01,1603.2,1819.9,11.02,9566205,
2015/5/8 13:50,A01,10.9,1589.4,1812.4,8.37,9566462,
2015/5/8 14:00,A01,12.66,1591.2,1778.9,1.95,9566711,
2015/5/8 14:10,A01,11.57,1599.6,1816,5.66,9566956,
2015/5/8 14:20,A01,9.48,1349.4,1807.6,0.03,9567190,
2015/5/8 14:30,A01,10.09,1513.2,1777,0.02,9567425,
2015/5/8 14:40,A01,11.96,1600.8,1818.4,2.2,9567683,
2015/5/8 14:50,A01,10.68,1597.8,1778,4.14,9567943,
2015/5/8 15:00,A01,12.6,1603.8,1813.7,6.37,9568205,
2015/5/8 15:10,A01,12.38,1603.2,1807.6,5.33,9568472,
2015/5/8 15:20,A01,13.67,1605.6,1832,8.11,9568736,
2015/5/8 15:30,A01,13.16,1590.6,1786.6,7,9569001,
2015/5/8 15:40,A01,13.36,1600.2,1798.1,7.55,9569267,
2015/5/8 15:50,A01,13.36,1600.2,1798.1,7.55,9569267,此时间点无数据
2015/5/8 16:00,A01,11.71,1602,1821,6.63,9569798,
2015/5/8 16:10,A01,8.55,1533.6,1696.8,0.03,9570064,
2015/5/8 16:20,A01,10.65,1598.4,1800.8,2.45,9570327,
2015/5/8 16:30,A01,12.05,1597.2,1784.7,1.51,9570591,
2015/5/8 16:40,A01,12.41,1606.8,1783.8,2.36,9570857,
2015/5/8 16:50,A01,11.04,1592.4,1793.2,5.92,9571123,
2015/5/8 17:00,A01,12.05,1602.6,1792.8,4.62,9571388,
2015/5/8 17:10,A01,11.35,1600.8,1802.3,3.42,9571652,
2015/5/8 17:20,A01,10.9,1505.4,1788.4,0.07,9571919,
2015/5/8 17:30,A01,10.37,1413,1800.8,0.05,9572171,
2015/5/8 17:40,A01,13.83,1567.2,1737.3,11.31,9572435,
2015/5/8 17:50,A01,13.22,1600.2,1811.6,6.99,9572700,
2015/5/8 18:00,A01,14.11,1606.2,1824.6,7.8,9572966,
2015/5/8 18:10,A01,15.15,1603.8,1809.4,13.41,9573232,
2015/5/8 18:20,A01,12.72,1600.8,1834.2,12.77,9573498,
2015/5/8 18:30,A01,16.15,1596,1743.9,11.25,9573764,
2015/5/8 18:40,A01,14.23,1596,1794.6,11.21,9574031,
2015/5/8 18:50,A01,10.23,1605.6,1824.6,3.75,9574294,
2015/5/8 19:00,A01,11.15,1567.2,1811.3,0.19,9574550,
2015/5/8 19:10,A01,12.6,1596,1784.7,6.68,9574815,
2015/5/8 19:20,A01,12.6,1596,1784.7,6.68,9574815,此时间点无数据
2015/5/8 19:30,A01,11.99,1572.6,1809.1,0.03,9575344,
2015/5/8 19:40,A01,9.22,1015.8,1801,0.02,9575572,
2015/5/8 19:50,A01,12.07,1600.2,1802.1,3.02,9575789,
2015/5/8 20:00,A01,12.58,1603.2,1795.2,2.33,9576050,
2015/5/8 20:10,A01,12.6,1606.2,1815.5,6.24,9576312,
2015/5/8 20:20,A01,13.64,1603.8,1810.7,8.53,9576579,
2015/5/8 20:30,A01,13.53,1598.4,1804.3,9.27,9576845,
2015/5/8 20:40,A01,14.06,1605.6,1809.6,7.75,9577112,
2015/5/8 20:50,A01,11.29,1588.8,1805.2,5.78,9577378,
2015/5/8 21:00,A01,12.91,1603.2,1815.1,7.82,9577638,
2015/5/8 21:10,A01,13.19,1601.4,1788,5.68,9577900,
2015/5/8 21:20,A01,13.19,1601.4,1788,5.68,9577900,此时间点无数据
2015/5/8 21:30,A01,11.29,1598.4,1800.1,4.91,9578424,
2015/5/8 21:40,A01,12.72,1606.2,1820.3,4.92,9578686,
2015/5/8 21:50,A01,10.65,1303.2,1789.5,0.07,9578949,
2015/5/8 22:00,A01,11.07,1599,1794.6,3.32,9579211,
2015/5/8 22:10,A01,13.3,1602.6,1804.1,5.81,9579478,
2015/5/8 22:20,A01,12.27,1596.6,1812.2,5.28,9579743,
2015/5/8 22:30,A01,11.6,1602.6,1803.4,5.51,9580008,
2015/5/8 22:40,A01,12.07,1599,1803,3.56,9580275,
2015/5/8 22:50,A01,12.94,1603.2,1820.4,6.52,9580541,
2015/5/8 23:00,A01,12.8,1602.6,1811.3,5.56,9580807,
2015/5/8 23:10,A01,12.21,1606.8,1829.8,3.31,9581073,
2015/5/8 23:20,A01,13.61,1593.6,1798.8,5.28,9581333,
2015/5/8 23:30,A01,12.6,1609.2,1813.5,6.58,9581600,
2015/5/8 23:40,A01,12.69,1603.2,1801.8,6.89,9581866,
2015/5/8 23:50,A01,14,1599,1809.4,8.79,9582133,
2015/5/9 0:00,A01,14.34,1606.2,1819.3,10.7,9582398,
2015/5/9 0:10,A01,11.38,1602,1815.5,8.59,9582664,
2015/5/9 0:20,A01,12.91,1624.2,1834,4.91,9582928,
2015/5/9 0:30,A01,10.59,1271.4,1756.9,0.02,9583163,
2015/5/9 0:40,A01,10.17,1071.6,1800.1,0.03,9583351,
2015/5/9 0:50,A01,4.5,190.8,1179.4,0.02,9583456,
2015/5/9 1:00,A01,7.55,504,1620.3,0.02,9583509,
2015/5/9 1:10,A01,6.32,629.4,1745.4,0.02,9583615,
2015/5/9 1:20,A01,5.87,537.6,1656.7,0.02,9583716,
2015/5/9 1:30,A01,7.27,502.8,1617.4,0.02,9583793,
2015/5/9 1:40,A01,8.11,772.8,1809.3,0.02,9583889,
2015/5/9 1:50,A01,8.05,763.2,1809.3,0.02,9584023,
2015/5/9 2:00,A01,8.19,666.6,1775.9,0.02,9584143,
2015/5/9 2:10,A01,7.44,709.2,1804.5,0.02,9584276,
2015/5/9 2:20,A01,10.31,956.4,1807.3,0.02,9584430,
2015/5/9 2:30,A01,10.57,1225.2,1801.4,0.03,9584628,
2015/5/9 2:40,A01,9.5,1101.6,1806.5,0.03,9584806,
2015/5/9 2:50,A01,10.43,1310.4,1814.2,0.03,9585002,
2015/5/9 3:00,A01,12.66,1604.4,1793,3.49,9585248,
2015/5/9 3:10,A01,12.58,1601.4,1807.1,3.77,9585514,
2015/5/9 3:20,A01,13.33,1597.2,1812.6,5.08,9585781,
2015/5/9 3:30,A01,12.74,1602.6,1804.7,5.02,9586047,
2015/5/9 3:40,A01,12.72,1602.6,1810.5,5.34,9586313,
2015/5/9 3:50,A01,12.41,1602.6,1810.2,2.14,9586580,
2015/5/9 4:00,A01,11.93,1600.2,1808.3,2.36,9586846,
2015/5/9 4:10,A01,11.1,1446.6,1807.3,0.06,9587106,
2015/5/9 4:20,A01,11.1,1446.6,1807.3,0.06,9587106,此时间点无数据
2015/5/9 4:30,A01,11.77,1442.4,1811.3,0.06,9587564,
2015/5/9 4:40,A01,11.68,1603.8,1809.8,0.69,9587815,
2015/5/9 4:50,A01,11.65,1479.6,1808.3,0.08,9588071,
2015/5/9 5:00,A01,12.41,1600.2,1807.6,3.89,9588331,
2015/5/9 5:10,A01,11.96,1605.6,1814.8,6.62,9588597,
2015/5/9 5:20,A01,13.5,1603.8,1814,6.47,9588864,
2015/5/9 5:30,A01,14.25,1600.8,1803.6,8.43,9589131,
2015/5/9 5:40,A01,11.01,1602.6,1755.4,2.01,9589397,
2015/5/9 5:50,A01,11.82,1605,1802.7,3.93,9589662,
2015/5/9 6:00,A01,12.6,1591.8,1797,7.04,9589924,
2015/5/9 6:10,A01,10.34,1585.2,1789.9,0.4,9590183,
2015/5/9 6:20,A01,12.6,1603.2,1806.5,4.98,9590444,
2015/5/9 6:30,A01,14.39,1605,1799.6,8.45,9590710,
2015/5/9 6:40,A01,14.03,1590.6,1832.2,10.07,9590975,
2015/5/9 6:50,A01,13.19,1593.6,1802.5,7.69,9591236,
2015/5/9 7:00,A01,14.81,1583.4,1779.8,8.82,9591502,
2015/5/9 7:10,A01,12.88,1599,1838.2,10.92,9591766,
2015/5/9 7:20,A01,12.74,1587.6,1792.6,8.98,9592029,
2015/5/9 7:30,A01,12.74,1587.6,1792.6,8.98,9592029,此时间点无数据
2015/5/9 7:40,A01,9.84,1553.4,1799.2,0.68,9592542,
2015/5/9 7:50,A01,9.84,1553.4,1799.2,0.68,9592542,此时间点无数据
2015/5/9 8:00,A01,9.84,1363.8,1773,0.22,9593050,
2015/5/9 8:10,A01,9.84,1363.8,1773,0.22,9593050,此时间点无数据
2015/5/9 8:20,A01,13.16,1592.4,1749.9,7.54,9593570,
2015/5/9 8:30,A01,13.16,1592.4,1749.9,7.54,9593570,此时间点无数据
2015/5/9 8:40,A01,11.65,1600.8,1808.9,4.41,9594083,
2015/5/9 8:50,A01,11.65,1600.8,1808.9,4.41,9594083,此时间点无数据
2015/5/9 9:00,A01,13.75,1605,1818.1,9.84,9594600,
2015/5/9 9:10,A01,13.33,1609.8,1818.4,8.32,9594861,
2015/5/9 9:20,A01,13.33,1609.8,1818.4,8.32,9594861,此时间点无数据
2015/5/9 9:30,A01,10.43,1534.2,1798.5,0.03,9595338,
2015/5/9 9:40,A01,10.43,1534.2,1798.5,0.03,9595338,此时间点无数据
2015/5/9 9:50,A01,10.43,1534.2,1798.5,0.03,9595338,此时间点无数据
2015/5/9 10:00,A01,10.12,1602,1811.3,0.85,9596070,
2015/5/9 10:10,A01,9.89,1513.8,1795.7,0.07,9596318,
2015/5/9 10:20,A01,5.12,563.4,1689.3,0.03,9596497,
2015/5/9 10:30,A01,5.96,498.6,1615.2,0.05,9596621,
2015/5/9 10:40,A01,5.96,498.6,1615.2,0.05,9596621,此时间点无数据
2015/5/9 10:50,A01,4.87,173.4,1140.6,0.03,9596779,
2015/5/9 11:00,A01,3.11,138,1059.8,0.03,9596833,
2015/5/9 11:10,A01,5.98,319.8,1395.6,0.04,9596888,
2015/5/9 11:20,A01,6.74,428.4,1528.6,0.02,9596960,
2015/5/9 11:30,A01,7.77,463.8,1575.6,0.02,9597024,
2015/5/9 11:40,A01,4.7,319.2,1392.5,0.02,9597087,
2015/5/9 11:50,A01,7.91,681,1786.9,0.02,9597140,
2015/5/9 12:00,A01,7.91,681,1786.9,0.02,9597140,此时间点无数据
2015/5/9 12:10,A01,6.23,241.8,1271.3,0.03,9597237,
2015/5/9 12:20,A01,6.07,267,1317.6,0.03,9597266,
2015/5/9 12:30,A01,1.93,18.6,1032,0.03,9597299,
2015/5/9 12:40,A01,4.61,288.6,1345.3,0.03,9597333,
2015/5/9 12:50,A01,6.26,289.2,1345.6,0.03,9597398,
2015/5/9 13:00,A01,8.33,718.8,1806.5,0.06,9597469,
2015/5/9 13:10,A01,6.29,589.8,1703.1,0.02,9597582,
2015/5/9 13:20,A01,6.29,589.8,1703.1,0.02,9597582,此时间点无数据
2015/5/9 13:30,A01,5.84,339.6,1429.5,0.04,9597766,
2015/5/9 13:40,A01,6.46,475.8,1592.8,0.02,9597846,
2015/5/9 13:50,A01,6.46,475.8,1592.8,0.02,9597846,此时间点无数据
2015/5/9 14:00,A01,5.37,339.6,1422.4,0.04,9598023,
2015/5/9 14:10,A01,5.28,314.4,1381.3,0.04,9598081,
2015/5/9 14:20,A01,5.84,405.6,1508.6,0.04,9598130,
2015/5/9 14:30,A01,5.65,275.4,1329.2,0.04,9598182,
2015/5/9 14:40,A01,5.65,275.4,1329.2,0.04,9598182,此时间点无数据
2015/5/9 14:50,A01,6.82,318.6,1386.3,0.04,9598258,
2015/5/9 15:00,A01,6.88,183.6,1168.8,0.04,9598291,
2015/5/9 15:10,A01,3.52,212.4,1216.7,0.04,9598323,
2015/5/9 15:20,A01,5.65,396,1492.9,0.04,9598348,
2015/5/9 15:30,A01,4.53,215.4,1221.1,0.04,9598379,
2015/5/9 15:40,A01,4.53,215.4,1221.1,0.04,9598379,此时间点无数据
2015/5/9 15:50,A01,4.7,140.4,1065.9,0.04,9598440,
2015/5/9 16:00,A01,4.92,92.40001,1045.5,0.04,9598461,
2015/5/9 16:10,A01,4.92,92.40001,1045.5,0.04,9598461,此时间点无数据
2015/5/9 16:20,A01,5.14,250.2,1287.6,0.04,9598500,
2015/5/9 16:30,A01,5.45,214.2,1221.1,0.04,9598539,
2015/5/9 16:40,A01,5.45,214.2,1221.1,0.04,9598539,此时间点无数据
2015/5/9 16:50,A01,1.76,0,980.5,0.04,9598581,
2015/5/9 17:00,A01,4.89,174.6,1142.4,0.04,9598597,
2015/5/9 17:10,A01,5.37,181.8,1160.2,0.04,9598623,
2015/5/9 17:20,A01,4.36,124.8,1049.9,0.04,9598646,
2015/5/9 17:30,A01,4.22,81,1048.6,0.04,9598662,
2015/5/9 17:40,A01,4,106.2,1050.1,0.04,9598677,
2015/5/9 17:50,A01,4.14,96,1049.7,0.04,9598695,
2015/5/9 18:00,A01,4.17,105,1055.4,0.04,9598711,
2015/5/9 18:10,A01,4.19,56.4,1050.1,0.04,9598724,
2015/5/9 18:20,A01,4.87,138,1059.8,0.04,9598743,
2015/5/9 18:30,A01,4.87,138,1059.8,0.04,9598743,此时间点无数据
2015/5/9 18:40,A01,4.87,138,1059.8,0.04,9598743,此时间点无数据
2015/5/9 18:50,A01,7.1,399.6,1498.9,0.04,9598896,
2015/5/9 19:00,A01,7.1,399.6,1498.9,0.04,9598896,此时间点无数据
2015/5/9 19:10,A01,4.81,132.6,1053,0.04,9598974,
2015/5/9 19:20,A01,4.45,87.60001,1050.8,0.04,9598991,
2015/5/9 19:30,A01,4.45,87.60001,1050.8,0.04,9598991,此时间点无数据
2015/5/9 19:40,A01,4.03,97.2,1050.7,0.04,9599016,
2015/5/9 19:50,A01,2.91,44.4,1051.2,0.04,9599027,
2015/5/9 20:00,A01,2.91,44.4,1051.2,0.04,9599027,此时间点无数据
2015/5/9 20:10,A01,3.92,135,1060.2,0.04,9599055,
2015/5/9 20:20,A01,3.92,135,1060.2,0.04,9599055,此时间点无数据
2015/5/9 20:30,A01,2.46,8.400001,1049.9,0.04,9599077,
2015/5/9 20:40,A01,2.43,0,-0.5,88.97,9599077,
2015/5/9 20:50,A01,2.43,0,-0.5,88.97,9599077,此时间点无数据
2015/5/9 21:00,A01,2.55,0,1.5,88.97,9599077,
2015/5/9 21:10,A01,2.55,0,1.5,88.97,9599077,此时间点无数据
2015/5/9 21:20,A01,2.71,0,-0.7,88.97,9599077,
2015/5/9 21:30,A01,2.71,0,-0.7,88.97,9599077,此时间点无数据
2015/5/9 21:40,A01,1.93,0,0,88.97,9599077,
2015/5/9 21:50,A01,0.73,0,0,88.97,9599077,
2015/5/9 22:00,A01,2.13,0,0,88.97,9599077,
2015/5/9 22:10,A01,0,0,0,88.97,9599077,
2015/5/9 22:20,A01,0,0,0,88.97,9599077,
2015/5/9 22:30,A01,0,0,0,88.97,9599077,
2015/5/9 22:40,A01,0,0,0,88.97,9599077,此时间点无数据
2015/5/9 22:50,A01,0,0,0,88.97,9599077,
2015/5/9 23:00,A01,0,0,0,88.97,9599077,
2015/5/9 23:10,A01,0.84,0,0,88.97,9599077,
2015/5/9 23:20,A01,0.84,0,0,88.97,9599077,此时间点无数据
2015/5/9 23:30,A01,0,0,0,88.97,9599077,
2015/5/9 23:40,A01,0,0,0,88.97,9599077,
2015/5/9 23:50,A01,0,0,0,88.97,9599077,
2015/5/10 0:00,A01,2.07,0,0,88.97,9599077,
2015/5/10 0:10,A01,2.07,0,0,88.97,9599077,此时间点无数据
2015/5/10 0:20,A01,2.85,0,0,88.97,9599077,
2015/5/10 0:30,A01,2.57,0,0,88.97,9599077,
2015/5/10 0:40,A01,2.52,0,0,88.97,9599077,
2015/5/10 0:50,A01,2.46,0,-0.5,88.97,9599077,
2015/5/10 1:00,A01,2.99,0,6,88.97,9599077,
2015/5/10 1:10,A01,1.76,0,-0.4,88.97,9599077,
2015/5/10 1:20,A01,2.29,0,-6.6,88.97,9599077,
2015/5/10 1:30,A01,2.43,0,0,88.97,9599077,
2015/5/10 1:40,A01,2.55,0,-1.6,88.97,9599077,
2015/5/10 1:50,A01,2.69,0,6.4,88.97,9599077,
2015/5/10 2:00,A01,1.57,0,0,88.97,9599077,
2015/5/10 2:10,A01,2.16,0,0,88.97,9599077,
2015/5/10 2:20,A01,1.32,0,0,88.97,9599077,
2015/5/10 2:30,A01,2.99,0,3.8,88.97,9599077,
2015/5/10 2:40,A01,2.63,0,0,88.97,9599077,
2015/5/10 2:50,A01,4.06,0,575.7,0.05,9599077,
2015/5/10 3:00,A01,4.06,0,575.7,0.05,9599077,此时间点无数据
2015/5/10 3:10,A01,4.06,0,575.7,0.05,9599077,此时间点无数据
2015/5/10 3:20,A01,1.4,0,1.3,88.97,9599102,
2015/5/10 3:30,A01,1.4,0,1.3,88.97,9599102,此时间点无数据
2015/5/10 3:40,A01,0,0,0,88.97,9599102,
2015/5/10 3:50,A01,0,0,0,88.97,9599102,此时间点无数据
2015/5/10 4:00,A01,0,0,0,88.97,9599102,
2015/5/10 4:10,A01,1.15,0,0.4,88.97,9599102,
2015/5/10 4:20,A01,1.9,0,0,88.97,9599102,
2015/5/10 4:30,A01,2.16,0,0,88.97,9599102,
2015/5/10 4:40,A01,2.46,0,0,88.97,9599102,
2015/5/10 4:50,A01,3.24,0,-2.7,88.97,9599102,
2015/5/10 5:00,A01,3.24,0,-2.7,88.97,9599102,此时间点无数据
2015/5/10 5:10,A01,3.78,94.8,1050.3,0.01,9599122,
2015/5/10 5:20,A01,4.67,179.4,1153.7,0.01,9599144,
2015/5/10 5:30,A01,4.67,179.4,1153.7,0.01,9599144,此时间点无数据
2015/5/10 5:40,A01,4.84,196.2,1186.3,0.01,9599203,
2015/5/10 5:50,A01,4.08,132.6,1051.2,0.01,9599236,
2015/5/10 6:00,A01,4.08,132.6,1051.2,0.01,9599236,此时间点无数据
2015/5/10 6:10,A01,4.42,119.4,1049.4,0.01,9599298,
2015/5/10 6:20,A01,4.64,147.6,1079.2,0.01,9599316,
2015/5/10 6:30,A01,2.66,0,124.5,88.98,9599323,
2015/5/10 6:40,A01,2.43,0,-1.1,88.98,9599323,
2015/5/10 6:50,A01,2.43,0,-1.1,88.98,9599323,此时间点无数据
2015/5/10 7:00,A01,3.38,0,-3.1,88.98,9599323,
2015/5/10 7:10,A01,5.06,150,1086.7,0,9599336,
2015/5/10 7:20,A01,6.74,401.4,1501.8,0,9599401,
